Branch Code,City,Age,Avg. Annual Income/Month,Balance Q1,NumOfProducts Q1,HasCrCard Q1,ActiveMember Q1,Balance Q2,NumOfProducts Q2,HasCrCard Q2,ActiveMember Q2,Balance Q3,NumOfProducts Q3,HasCrCard Q3,ActiveMember Q3,Balance Q4,NumOfProducts Q4,HasCrCard Q4,ActiveMember Q4
1013,Bandung,33,35000000,0.0,1,0,0,0.0,2,0,0,0.0,2,0,0,0.0,2,1,0
1011,Bandung,30,40000000,95388644.4,2,1,0,94898106.4,2,1,1,94799556.4,2,1,1,94429994.4,2,1,1
1014,Bandung,46,18000000,24590520.94,2,1,1,24650074.94,2,1,1,24812830.94,2,1,1,24812830.94,2,1,0
1015,Bandung,70,0,130941627.4,1,0,0,130941627.4,1,0,0,130941627.4,1,0,0,130878946.4,1,1,1
1013,Bandung,51,20000000,80580461.42,1,1,1,80082391.42,1,1,1,80209121.42,1,1,1,80308744.42,1,1,1
1012,Bandung,39,16000000,0.0,2,1,1,0.0,2,1,0,738895.38,2,1,1,295912.38,2,1,1
1014,Bandung,49,26000000,40813962.88,1,1,0,40330412.88,1,1,1,40734165.88,1,1,1,40359109.88,1,1,1
1014,Bandung,31,23000000,47831632.38,1,1,1,48054107.38,1,1,1,47718152.38,2,1,1,47563316.38,2,1,1
1014,Bandung,55,15000000,0.0,2,1,1,0.0,3,1,0,0.0,3,1,0,794388.6,3,1,1
1015,Bandung,38,37000000,51679920.67,1,1,1,51208018.67,1,1,1,50936913.67,1,1,1,51321227.67,1,1,1
1013,Bandung,43,22000000,0.0,1,1,0,0.0,1,1,0,0.0,1,1,0,0.0,1,1,0
1011,Bandung,52,27000000,0.0,2,1,0,0.0,2,1,0,0.0,2,1,0,0.0,2,1,0
1014,Bandung,56,24000000,0.0,1,1,0,0.0,2,1,0,0.0,2,1,0,961009.56,2,1,1
1013,Bandung,63,20000000,112925320.5,1,1,1,112583990.5,1,1,1,112583990.5,1,1,0,112433373.5,1,1,1
1012,Bandung,67,27000000,168040448.3,1,1,1,167953791.3,2,1,1,167614380.3,2,1,1,167208054.3,2,1,1
1014,Bandung,28,13000000,0.0,2,1,1,0.0,2,1,0,0.0,2,1,0,0.0,2,1,0
1015,Bandung,27,31000000,128562783.0,4,1,1,128981555.0,5,1,1,129115910.0,5,1,1,129115910.0,5,1,0
1012,Bandung,29,21000000,0.0,2,1,0,1275000.14,2,1,1,857829.14,2,1,1,461073.14,2,1,1
1012,Bandung,34,57000000,0.0,2,1,1,0.0,2,1,0,0.0,2,1,0,0.0,3,1,0
1015,Bandung,42,14000000,0.0,2,1,0,0.0,2,1,0,0.0,2,1,0,0.0,2,1,0
1011,Bandung,40,39000000,0.0,2,1,1,0.0,2,1,0,0.0,2,1,0,0.0,3,1,0
1012,Bandung,57,20000000,52977632.31,2,1,0,53037125.31,2,1,1,53037125.31,2,1,0,53037125.31,3,1,0
1011,Bandung,59,25000000,68319378.63,1,1,0,68788671.63,1,1,1,69190063.63,1,1,1,69248615.63,1,1,1
1014,Bandung,49,17000000,0.0,2,1,1,0.0,2,1,0,0.0,2,1,0,0.0,2,1,0
1013,Bandung,44,40000000,21024234.54,2,1,1,21024234.54,2,1,0,20555586.54,2,1,1,20555586.54,2,1,0
1014,Bandung,31,12000000,43294924.23,2,1,0,43500887.23,2,1,1,43715076.23,2,1,1,43715076.23,2,1,0
1013,Bandung,60,24000000,140737989.1,1,1,1,140391594.1,2,1,1,140865318.1,2,1,1,141289839.1,2,1,1
1015,Bandung,36,56000000,182492005.4,1,1,0,182249332.4,1,1,1,182077779.4,1,1,1,182077779.4,1,1,0
1011,Bandung,66,18000000,40168952.01,2,1,0,39697240.01,2,1,1,39387041.01,2,1,1,39701002.01,2,1,1
1011,Bandung,26,38000000,118416517.4,1,1,0,118111454.4,2,1,1,117952173.4,2,1,1,117564117.4,3,1,1
1011,Bandung,47,25000000,81091571.66,1,1,1,81391554.66,1,1,1,81391554.66,1,1,0,81391554.66,1,1,0
1011,Bandung,59,28000000,0.0,2,1,0,0.0,3,1,0,575781.8,3,1,1,825029.8,3,1,1
1013,Bandung,38,36000000,0.0,1,1,0,0.0,2,1,0,0.0,3,1,0,815781.42,3,1,1
1012,Bandung,35,42000000,127296676.0,1,1,0,127786842.0,1,1,1,127345730.0,1,1,1,127658673.0,1,1,1
1015,Bandung,47,20000000,122958452.9,1,0,0,122517044.9,1,0,1,122863906.9,2,0,1,122680790.9,2,1,1
1011,Bandung,22,19000000,0.0,2,1,1,707376.06,2,1,1,707376.06,2,1,0,506915.06,2,1,1
1014,Bandung,69,16000000,60717100.23,2,1,0,61138225.23,2,1,1,61138225.23,2,1,0,60959441.23,2,1,1
1013,Bandung,37,31000000,0.0,2,1,0,0.0,2,1,0,0.0,2,1,0,452106.62,2,1,1
1012,Bandung,39,16000000,0.0,2,1,0,0.0,2,1,0,1417691.16,2,1,1,1881132.16,2,1,1
1013,Bandung,68,19000000,125614513.5,1,1,0,126092467.5,2,1,1,126092467.5,2,1,0,126092467.5,2,1,0
1012,Bandung,62,20000000,0.0,1,1,1,0.0,1,1,0,0.0,1,1,0,0.0,1,1,0
1011,Bandung,30,36000000,0.0,2,1,0,92331.7,2,1,1,419388.7,2,1,1,419388.7,3,1,0
1011,Bandung,42,30000000,0.0,2,1,0,0.0,2,1,0,0.0,2,1,0,0.0,3,1,0
1011,Bandung,47,15000000,23550265.94,2,1,0,23744298.94,2,1,1,23838334.94,2,1,1,23943677.94,2,1,1
1011,Bandung,47,30000000,0.0,1,1,0,105174.3,1,1,1,105174.3,1,1,0,422142.3,1,1,1
1012,Bandung,60,29000000,0.0,2,1,1,0.0,2,1,0,0.0,2,1,0,0.0,2,1,0
1011,Bandung,35,16000000,61315885.87,1,1,1,61391706.87,1,1,1,60971346.87,1,1,1,61106208.87,1,1,1
1012,Bandung,50,24000000,31255457.17,1,1,1,31255457.17,1,1,0,31695778.17,1,1,1,31308140.17,2,1,1
1013,Bandung,38,37000000,0.0,2,1,1,0.0,2,1,0,152123.58,2,1,1,152123.58,3,1,0
1013,Bandung,49,20000000,80793848.7,2,1,1,80833483.7,2,1,1,80901440.7,2,1,1,81204882.7,2,1,1
1012,Bandung,55,25000000,0.0,2,1,1,0.0,2,1,0,0.0,3,1,0,0.0,3,1,0
1015,Bandung,68,28000000,85049596.83,2,0,1,85338920.83,2,0,1,85596152.83,3,0,1,85596152.83,3,1,0
1012,Bandung,38,30000000,0.0,2,1,1,0.0,2,1,0,0.0,2,1,0,0.0,2,1,0
1015,Bandung,46,23000000,101675951.4,1,1,1,101391377.4,1,1,1,101391377.4,1,1,0,101674712.4,1,1,1
1014,Bandung,59,20000000,56781350.52,1,1,0,57052150.52,1,1,1,57052150.52,1,1,0,57438485.52,1,1,1
1013,Bandung,67,28000000,53190811.08,2,1,0,53190811.08,2,1,0,53190811.08,2,1,0,53665779.08,2,1,1
1012,Bandung,57,24000000,80735716.61,1,1,0,80914950.61,1,1,1,81019296.61,1,1,1,81019296.61,2,1,0
1013,Bandung,33,15000000,41908691.16,2,1,0,42384794.16,2,1,1,41956588.16,2,1,1,41775757.16,2,1,1
1013,Bandung,39,32000000,45097003.15,1,1,0,45359343.15,1,1,1,45422123.15,1,1,1,45088750.15,1,1,1
1015,Bandung,41,53000000,40922513.52,1,1,0,41223323.52,2,1,1,41223323.52,2,1,0,41223323.52,2,1,0
1012,Bandung,48,15000000,0.0,2,1,0,0.0,2,1,0,0.0,3,1,0,0.0,3,1,0
1011,Bandung,22,4000000,147517325.1,1,1,1,147668659.1,1,1,1,147668659.1,2,1,0,147181536.1,3,1,1
1014,Bandung,57,22000000,0.0,1,1,0,0.0,1,1,0,0.0,1,1,0,0.0,1,1,0
1015,Bandung,43,49000000,11395063.92,2,1,1,11395063.92,2,1,0,11859451.92,2,1,1,12241288.92,2,1,1
1012,Bandung,44,20000000,0.0,2,1,1,0.0,2,1,0,329059.44,2,1,1,481148.44,2,1,1
1011,Bandung,48,15000000,40859351.26,1,1,1,40598498.26,1,1,1,40524115.26,1,1,1,40814457.26,1,1,1
1012,Bandung,51,26000000,0.0,2,1,1,0.0,2,1,0,0.0,2,1,0,0.0,2,1,0
1012,Bandung,36,16000000,132120642.3,3,0,0,131949941.3,3,0,1,132022814.3,3,0,1,131691768.3,3,1,1
1014,Bandung,68,0,23141386.22,2,1,1,23169427.22,2,1,1,23155768.22,2,1,1,22876324.22,2,1,1
1014,Bandung,63,25000000,23561566.03,1,1,0,23495885.03,1,1,1,23495885.03,1,1,0,23112408.03,1,1,1
1012,Bandung,67,30000000,140595544.8,1,1,0,141090373.8,1,1,1,141090373.8,1,1,0,141051758.8,1,1,1
1015,Bandung,24,10000000,0.0,2,1,1,0.0,2,1,0,1458445.22,2,1,1,1377011.22,2,1,1
1012,Bandung,49,22000000,0.0,2,1,1,0.0,2,1,0,0.0,2,1,0,290453.14,2,1,1
1013,Bandung,39,30000000,171529319.7,1,1,1,171429919.7,1,1,1,171205260.7,1,1,1,171343244.7,1,1,1
1013,Bandung,51,25000000,0.0,2,1,0,0.0,2,1,0,0.0,2,1,0,0.0,2,1,0
1013,Bandung,67,28000000,143592161.9,1,1,1,143149717.9,1,1,1,143236550.9,1,1,1,142836928.9,1,1,1
1011,Bandung,33,35000000,0.0,2,1,1,0.0,2,1,0,0.0,2,1,0,0.0,2,1,0
1015,Bandung,43,30000000,0.0,1,1,0,1527076.2,1,1,1,1296778.2,1,1,1,1296778.2,1,1,0
1014,Bandung,29,20000000,104679272.2,1,1,0,104957148.2,1,1,1,105133479.2,1,1,1,105625815.2,2,1,1
1015,Bandung,58,22000000,0.0,2,1,0,0.0,2,1,0,287843.8,2,1,1,664809.8,2,1,1
1012,Bandung,49,16000000,99570707.8,1,1,0,99175774.8,1,1,1,99254457.8,1,1,1,99743284.8,1,1,1
1012,Bandung,26,23000000,95955459.57,1,1,1,95955459.57,1,1,0,95955459.57,1,1,0,96430481.57,1,1,1
1012,Bandung,40,37000000,90054518.18,2,1,0,90143720.18,2,1,1,89658625.18,2,1,1,89446535.18,2,1,1
1012,Bandung,48,15000000,0.0,1,0,1,0.0,1,0,0,1367790.28,2,0,1,1367790.28,2,1,0
1014,Bandung,47,24000000,106937393.8,1,1,1,106496990.8,1,1,1,106881760.8,1,1,1,107176584.8,1,1,1
1015,Bandung,29,20000000,47116586.38,1,1,1,47000641.38,1,1,1,46956013.38,2,1,1,46755488.38,2,1,1
1014,Bandung,49,26000000,0.0,1,1,0,0.0,1,1,0,0.0,1,1,0,0.0,1,1,0
1013,Bandung,70,30000000,0.0,2,1,1,0.0,2,1,0,0.0,2,1,0,0.0,3,1,0
1014,Bandung,50,24000000,35275839.96,1,1,1,35510911.96,1,1,1,35379330.96,1,1,1,35379330.96,1,1,0
1014,Bandung,42,26000000,36693721.2,1,1,1,36386854.2,1,1,1,36021326.2,1,1,1,35792268.2,2,1,1
1013,Bandung,38,18000000,0.0,2,1,0,0.0,2,1,0,0.0,2,1,0,0.0,2,1,0
1011,Bandung,69,30000000,0.0,2,1,0,0.0,2,1,0,0.0,2,1,0,0.0,2,1,0
1011,Bandung,43,53000000,25078771.77,1,1,0,24913229.77,1,1,1,24621826.77,1,1,1,24462928.77,1,1,1
1012,Bandung,63,20000000,0.0,1,1,1,0.0,1,1,0,0.0,1,1,0,148534.56,1,1,1
1013,Bandung,44,47000000,0.0,1,1,0,1180878.64,1,1,1,875561.64,1,1,1,875561.64,1,1,0
1012,Bandung,58,25000000,0.0,2,1,1,0.0,2,1,0,857863.7,3,1,1,471096.7,3,1,1
1014,Bandung,44,26000000,22948740.02,1,0,1,23239519.02,1,0,1,23342324.02,1,0,1,23733714.02,1,1,1
1013,Bandung,27,37000000,0.0,2,1,0,0.0,2,1,0,0.0,2,1,0,1446522.64,2,1,1
1015,Bandung,32,12000000,0.0,2,1,1,0.0,2,1,0,0.0,2,1,0,0.0,2,1,0
1014,Bandung,65,18000000,33809496.69,2,0,1,34077070.69,2,0,1,34162868.69,2,0,1,34162868.69,2,1,0
1015,Bandung,69,16000000,96312913.83,1,1,1,96416739.83,1,1,1,96243260.83,1,1,1,96243260.83,1,1,0
1015,Bandung,23,19000000,162403441.9,1,1,0,162403441.9,1,1,0,162403441.9,1,1,0,162403441.9,1,1,0
1012,Bandung,53,15000000,97056665.28,2,1,0,97487339.28,2,1,1,97836698.28,2,1,1,97781751.28,2,1,1
1014,Bandung,62,0,141041470.9,1,1,0,141447588.9,1,1,1,141860522.9,1,1,1,142205775.9,2,1,1
1014,Bandung,54,15000000,91545111.64,2,1,1,91215447.64,2,1,1,91215447.64,2,1,0,91215447.64,2,1,0
1013,Bandung,56,0,133455484.5,2,1,1,133455484.5,2,1,0,133647177.5,2,1,1,133709766.5,2,1,1
1014,Bandung,23,17000000,60119152.92,2,1,0,60020020.92,2,1,1,59798478.92,2,1,1,59464062.92,2,1,1
1013,Bandung,54,20000000,95027402.94,1,1,1,95454389.94,1,1,1,95454389.94,1,1,0,95454389.94,1,1,0
1015,Bandung,34,36000000,80476332.44,2,1,1,80476332.44,2,1,0,80364601.44,2,1,1,80364601.44,3,1,0
1013,Bandung,64,16000000,18451541.44,1,1,0,18137986.44,2,1,1,18137986.44,2,1,0,17875511.44,2,1,1
1015,Bandung,54,20000000,0.0,2,1,0,0.0,2,1,0,0.0,3,1,0,0.0,4,1,0
1013,Bandung,27,29000000,18641341.61,1,1,1,18272571.61,1,1,1,18272571.61,1,1,0,18272571.61,1,1,0
1014,Bandung,37,60000000,0.0,2,1,0,0.0,2,1,0,0.0,2,1,0,0.0,2,1,0
1011,Bandung,24,13000000,154636053.3,2,1,1,154413791.3,2,1,1,154006536.3,2,1,1,153988133.3,2,1,1
1014,Bandung,57,19000000,0.0,2,1,0,0.0,2,1,0,0.0,2,1,0,0.0,2,1,0
1012,Bandung,40,30000000,88398894.08,1,1,1,88563549.08,1,1,1,88563549.08,1,1,0,88734903.08,1,1,1
1015,Bandung,57,27000000,0.0,2,1,0,0.0,3,1,0,643712.56,3,1,1,894934.56,4,1,1
1011,Bandung,67,25000000,111800561.6,1,1,0,111772198.6,1,1,1,111772198.6,1,1,0,111772198.6,1,1,0
1014,Bandung,23,21000000,0.0,2,1,1,1443191.1,2,1,1,1443191.1,3,1,0,1443191.1,3,1,0
1013,Bandung,59,26000000,76117127.4,2,1,0,76076365.4,2,1,1,76329569.4,2,1,1,76329569.4,2,1,0
1015,Bandung,50,25000000,140428350.3,1,1,1,140683367.3,1,1,1,141100686.3,1,1,1,141496560.3,1,1,1
1014,Bandung,54,21000000,17570204.64,1,1,1,17354944.64,1,1,1,17354944.64,1,1,0,17354944.64,1,1,0
1014,Bandung,65,20000000,156105530.4,1,1,1,156105530.4,1,1,0,155978640.4,2,1,1,155995625.4,2,1,1
1015,Bandung,40,55000000,27714985.28,1,0,1,27630588.28,1,0,1,27203673.28,1,0,1,26988906.28,1,1,1
1015,Bandung,44,28000000,0.0,2,1,1,0.0,2,1,0,0.0,2,1,0,0.0,2,1,0
1012,Bandung,69,20000000,0.0,2,1,0,0.0,2,1,0,0.0,2,1,0,0.0,2,1,0
1013,Bandung,43,54000000,202499743.1,1,1,0,202236888.1,2,1,1,202607137.1,2,1,1,202826539.1,2,1,1
1012,Bandung,28,27000000,6511498.39,1,1,1,6081912.39,1,1,1,6081912.39,1,1,0,5936322.39,1,1,1
1015,Bandung,69,29000000,102890428.9,1,1,0,102687378.9,1,1,1,102262746.9,1,1,1,102030842.9,1,1,1
1014,Bandung,63,28000000,156937866.4,1,0,0,156452304.4,1,0,1,156422086.4,1,0,1,155985181.4,1,1,1
1011,Bandung,56,26000000,0.0,1,1,0,0.0,1,1,0,0.0,1,1,0,0.0,1,1,0
1012,Bandung,69,20000000,0.0,2,0,0,0.0,2,0,0,0.0,2,0,0,0.0,2,1,0
1012,Bandung,67,22000000,48621839.15,1,0,0,48621839.15,1,0,0,48621839.15,1,0,0,49063492.15,1,1,1
1015,Bandung,25,16000000,0.0,2,1,0,0.0,2,1,0,686303.52,2,1,1,286240.52,3,1,1
1015,Bandung,61,28000000,0.0,2,1,1,0.0,2,1,0,1083557.48,2,1,1,1035591.48,2,1,1
1011,Bandung,59,17000000,0.0,1,1,0,764973.08,1,1,1,472853.08,1,1,1,3522.08,1,1,1
1015,Bandung,67,21000000,0.0,1,1,0,0.0,2,1,0,1345238.8,3,1,1,1600434.8,4,1,1
1015,Bandung,62,25000000,109401160.2,1,1,1,109218033.2,1,1,1,108761570.2,1,1,1,108739896.2,1,1,1
1011,Bandung,29,39000000,81771054.57,2,1,1,81496579.57,2,1,1,81496579.57,2,1,0,81195581.57,2,1,1
1011,Bandung,69,15000000,100369648.3,2,1,1,100822499.3,2,1,1,100822499.3,2,1,0,100822499.3,2,1,0
1015,Bandung,44,17000000,99936965.3,1,1,1,100327045.3,1,1,1,100037712.3,1,1,1,100292179.3,1,1,1
1012,Bandung,48,29000000,111832824.7,1,1,1,111375952.7,1,1,1,111375952.7,1,1,0,111375952.7,1,1,0
1015,Bandung,55,16000000,23249390.46,3,1,1,22944343.46,3,1,1,22654409.46,3,1,1,23042390.46,3,1,1
1015,Bandung,39,53000000,84989255.01,1,1,0,85074154.01,1,1,1,85354432.01,1,1,1,85193861.01,2,1,1
1012,Bandung,58,17000000,73550670.13,1,1,1,73891686.13,2,1,1,73409602.13,2,1,1,73409602.13,2,1,0
1015,Bandung,61,0,18153631.91,2,1,0,18153631.91,2,1,0,18092717.91,2,1,1,18092717.91,2,1,0
1012,Bandung,42,15000000,0.0,2,1,1,0.0,2,1,0,562942.34,2,1,1,141424.34,3,1,1
1014,Bandung,70,26000000,42256752.55,1,1,1,42256752.55,1,1,0,42256752.55,1,1,0,42624496.55,1,1,1
1013,Bandung,46,17000000,0.0,2,1,0,788937.56,2,1,1,1228944.56,2,1,1,751833.56,2,1,1
1015,Bandung,26,29000000,15410664.19,1,1,1,15804142.19,1,1,1,15551415.19,1,1,1,15480315.19,1,1,1
1014,Bandung,59,29000000,119325592.0,2,1,1,119325592.0,2,1,0,119734144.0,2,1,1,119781817.0,2,1,1
1011,Bandung,69,26000000,186610545.8,1,1,1,186610545.8,1,1,0,186396803.8,1,1,1,186396803.8,1,1,0
1014,Bandung,40,36000000,0.0,2,1,1,0.0,2,1,0,730552.4,2,1,1,311107.4,2,1,1
1013,Bandung,40,27000000,58337752.5,1,0,1,58167401.5,1,0,1,58167401.5,1,0,0,58261559.5,1,1,1
1011,Bandung,70,19000000,98101701.84,1,1,1,98101701.84,2,1,0,98101701.84,2,1,0,97933718.84,2,1,1
1014,Bandung,54,20000000,131762566.0,1,1,0,131484719.0,1,1,1,131391451.0,1,1,1,131572922.0,1,1,1
1014,Bandung,48,28000000,217144707.1,2,1,1,217379953.1,2,1,1,217379953.1,2,1,0,217485479.1,2,1,1
1012,Bandung,54,18000000,0.0,2,1,0,0.0,2,1,0,0.0,2,1,0,0.0,2,1,0
1015,Bandung,70,16000000,198761893.5,1,1,1,198782105.5,1,1,1,199172037.5,1,1,1,199280535.5,1,1,1
1015,Bandung,45,43000000,56160564.94,1,1,0,56320673.94,1,1,1,56069530.94,1,1,1,56557096.94,1,1,1
1011,Bandung,56,21000000,143873744.2,1,1,1,144146817.2,1,1,1,144146817.2,1,1,0,144632804.2,1,1,1
1015,Bandung,55,16000000,55845797.27,1,1,1,55845797.27,1,1,0,56031320.27,1,1,1,56311247.27,1,1,1
1012,Bandung,65,22000000,0.0,2,1,0,0.0,2,1,0,1159677.36,2,1,1,987608.36,2,1,1
1011,Bandung,48,24000000,41819939.5,1,1,1,42296712.5,1,1,1,42296712.5,1,1,0,42120352.5,1,1,1
1011,Bandung,63,21000000,0.0,1,0,0,0.0,1,0,0,0.0,1,0,0,0.0,2,1,0
1013,Bandung,46,20000000,40710671.33,2,1,0,40710671.33,3,1,0,40710671.33,3,1,0,40710671.33,4,1,0
1014,Bandung,52,28000000,0.0,1,1,1,0.0,1,1,0,0.0,1,1,0,0.0,1,1,0
1012,Bandung,49,29000000,0.0,2,1,0,0.0,2,1,0,0.0,2,1,0,0.0,2,1,0
1013,Bandung,32,27000000,31426155.43,1,1,0,31426155.43,1,1,0,31362864.43,1,1,1,31186130.43,1,1,1
1013,Bandung,65,19000000,0.0,2,1,0,0.0,2,1,0,0.0,2,1,0,0.0,2,1,0
1012,Bandung,36,27000000,31402630.56,1,1,1,31030318.56,1,1,1,30898051.56,1,1,1,30898051.56,1,1,0
1011,Bandung,45,13000000,0.0,2,1,0,0.0,3,1,0,0.0,3,1,0,49213.22,3,1,1
1012,Bandung,56,24000000,132479036.4,1,1,0,132818718.4,1,1,1,133090531.4,1,1,1,133173356.4,1,1,1
1011,Bandung,62,25000000,57644827.45,1,1,1,57644827.45,1,1,0,57644827.45,1,1,0,57644827.45,1,1,0
1015,Bandung,40,59000000,17625285.59,2,1,1,17241331.59,2,1,1,17362145.59,2,1,1,17643740.59,2,1,1
1012,Bandung,65,20000000,101440033.4,2,1,1,101282334.4,2,1,1,101282334.4,2,1,0,101282334.4,2,1,0
1014,Bandung,25,18000000,0.0,3,0,0,0.0,3,0,0,0.0,3,0,0,0.0,3,1,0
1012,Bandung,47,30000000,177162096.0,1,1,1,176874777.0,1,1,1,176713770.0,1,1,1,176713770.0,1,1,0
1011,Bandung,25,17000000,198523662.8,1,1,1,198523662.8,1,1,0,198966223.8,1,1,1,198966223.8,1,1,0
1015,Bandung,37,44000000,55600268.02,1,1,0,55600268.02,1,1,0,55153724.02,1,1,1,55035204.02,1,1,1
1014,Bandung,33,22000000,58716558.22,2,1,0,59054142.22,2,1,1,59465249.22,2,1,1,59465249.22,2,1,0
1014,Bandung,43,50000000,0.0,2,1,1,440846.58,2,1,1,176879.58,2,1,1,64222.58,2,1,1
1014,Bandung,48,24000000,0.0,1,1,0,0.0,1,1,0,0.0,1,1,0,0.0,1,1,0
1013,Bandung,44,24000000,56884797.32,1,1,0,57082791.32,1,1,1,57338600.32,1,1,1,57133944.32,1,1,1
1012,Bandung,22,15000000,48782261.48,1,1,1,48388355.48,1,1,1,48388355.48,1,1,0,48738203.48,1,1,1
1012,Bandung,65,19000000,0.0,2,1,0,0.0,2,1,0,0.0,2,1,0,989580.42,2,1,1
1014,Bandung,61,0,30735971.64,1,1,0,30735971.64,1,1,0,30735971.64,1,1,0,30548124.64,1,1,1
1014,Bandung,38,14000000,0.0,1,1,1,0.0,1,1,0,1522115.0,1,1,1,1833693.0,2,1,1
1013,Bandung,26,14000000,0.0,1,1,1,0.0,1,1,0,0.0,2,1,0,0.0,2,1,0
1012,Bandung,67,21000000,97876266.57,1,1,0,97664965.57,1,1,1,97313955.57,1,1,1,97279635.57,1,1,1
1012,Bandung,52,16000000,0.0,2,1,0,0.0,2,1,0,0.0,2,1,0,0.0,2,1,0
1013,Bandung,36,38000000,50935700.66,1,1,1,50997671.66,1,1,1,50997671.66,1,1,0,50532253.66,1,1,1
1013,Bandung,38,25000000,130541289.0,2,1,0,130541289.0,2,1,0,130541289.0,2,1,0,130252261.0,2,1,1
1015,Bandung,39,46000000,9690594.78,2,1,1,10079968.78,2,1,1,10273669.78,2,1,1,10543552.78,2,1,1
1013,Bandung,52,26000000,82029432.38,1,1,1,81781956.38,1,1,1,81985744.38,1,1,1,81985744.38,1,1,0
1015,Bandung,22,12000000,55999100.43,1,0,1,55999100.43,1,0,0,56167818.43,1,0,1,55828718.43,1,1,1
1013,Bandung,67,26000000,94322340.22,1,1,1,93865233.22,1,1,1,93865233.22,1,1,0,94317753.22,1,1,1
1012,Bandung,25,21000000,0.0,2,1,0,0.0,2,1,0,0.0,2,1,0,248760.22,2,1,1
1011,Bandung,22,14000000,44619222.52,2,1,0,44619222.52,2,1,0,44641098.52,2,1,1,44641098.52,2,1,0
1012,Bandung,24,5000000,0.0,2,1,1,669554.76,2,1,1,971043.76,2,1,1,1421656.76,2,1,1
1015,Bandung,61,22000000,152992663.6,1,1,0,152992663.6,1,1,0,152992663.6,1,1,0,152992663.6,1,1,0
1014,Bandung,40,48000000,11339149.86,1,1,1,11051757.86,1,1,1,11051757.86,1,1,0,11363629.86,1,1,1
1014,Bandung,67,19000000,0.0,2,1,1,0.0,2,1,0,0.0,3,1,0,0.0,3,1,0
1015,Bandung,32,40000000,75909488.12,1,1,0,75760958.12,1,1,1,75760958.12,1,1,0,75381290.12,1,1,1
1011,Bandung,65,0,0.0,2,1,0,0.0,2,1,0,0.0,2,1,0,1396882.38,2,1,1
1014,Bandung,66,29000000,0.0,2,1,0,0.0,3,1,0,0.0,3,1,0,0.0,3,1,0
1013,Bandung,45,23000000,0.0,2,1,0,0.0,2,1,0,0.0,2,1,0,0.0,3,1,0
1011,Bandung,65,22000000,102232274.4,2,1,0,102367197.4,2,1,1,102646562.4,2,1,1,102707533.4,2,1,1
1014,Bandung,60,22000000,28946211.84,3,1,0,28946211.84,3,1,0,28850231.84,3,1,1,28850231.84,3,1,0
1011,Bandung,59,22000000,19895529.26,1,1,1,19757589.26,1,1,1,19443592.26,1,1,1,19635126.26,1,1,1
1012,Bandung,42,14000000,184422149.1,1,1,1,184642161.1,2,1,1,184349885.1,2,1,1,184349885.1,2,1,0
1011,Bandung,44,40000000,0.0,1,1,0,613160.36,1,1,1,1003389.36,1,1,1,832107.36,2,1,1
1011,Bandung,56,26000000,82601527.05,1,1,0,82102800.05,1,1,1,82102800.05,1,1,0,82102800.05,1,1,0
1015,Bandung,22,7000000,0.0,2,1,1,0.0,2,1,0,0.0,2,1,0,0.0,2,1,0
1015,Bandung,49,22000000,23336381.18,1,1,0,23336381.18,1,1,0,23580844.18,1,1,1,23195126.18,1,1,1
1013,Bandung,62,27000000,99616852.28,1,1,0,100071487.3,1,1,1,99975436.28,1,1,1,99975436.28,1,1,0
1013,Bandung,30,33000000,152287467.2,1,1,1,152705328.2,1,1,1,152705328.2,1,1,0,153099547.2,1,1,1
1011,Bandung,43,17000000,38048671.22,2,1,1,38048671.22,2,1,0,38048671.22,2,1,0,38048671.22,2,1,0
1013,Bandung,62,18000000,0.0,1,1,1,1352862.72,1,1,1,1833891.72,1,1,1,1833891.72,1,1,0
1015,Bandung,56,24000000,0.0,2,1,0,0.0,2,1,0,0.0,2,1,0,0.0,2,1,0
1011,Bandung,69,24000000,79654311.17,1,1,1,79654311.17,1,1,0,79396871.17,2,1,1,79013855.17,2,1,1
1013,Bandung,45,43000000,83917381.14,1,1,0,83917381.14,1,1,0,83743556.14,1,1,1,83743556.14,1,1,0
1014,Bandung,24,13000000,133763015.4,1,1,1,134033861.4,1,1,1,134033861.4,1,1,0,133918008.4,1,1,1
1011,Bandung,40,49000000,32621117.78,1,1,0,32139254.78,1,1,1,32432965.78,1,1,1,32432965.78,1,1,0
1011,Bandung,67,19000000,0.0,2,1,0,0.0,2,1,0,0.0,2,1,0,0.0,2,1,0
1015,Bandung,23,15000000,0.0,1,0,0,0.0,1,0,0,0.0,1,0,0,0.0,1,1,0
1015,Bandung,44,34000000,0.0,2,1,1,1247898.8,2,1,1,1247898.8,2,1,0,1085409.8,2,1,1
1012,Bandung,44,14000000,0.0,1,1,0,0.0,1,1,0,1442198.86,2,1,1,1731690.86,2,1,1
1011,Bandung,34,32000000,98292525.04,1,1,1,98737998.04,1,1,1,99102632.04,1,1,1,99446317.04,1,1,1
1011,Bandung,28,40000000,6609502.22,2,1,0,6385995.22,2,1,1,6142077.22,2,1,1,6464118.22,2,1,1
1013,Bandung,49,30000000,0.0,2,1,1,0.0,2,1,0,739658.4,2,1,1,1006251.4,2,1,1
1015,Bandung,27,32000000,0.0,2,1,1,0.0,3,1,0,0.0,3,1,0,1461710.82,3,1,1
1015,Bandung,52,30000000,0.0,2,1,0,0.0,2,1,0,0.0,2,1,0,0.0,2,1,0
